Date,E_Station,Ag_E,Ag_Pf,Ag_Ff,Ag_Lf,Ag_Hg,Ag_Sg,Ag_G,Ag_Nclass,Af_E,Af_Pf,Af_Ff,Af_Lf,Af_Hg,Af_Sg,Af_G,Af_Nclass,sumFemales
23/08/1972,104,0,0,1,2,0,0,0,0,0,0,2,1,0,0,1,0,7
23/08/1972,115,0,0,2,3,2,5,4,0,0,0,1,1,0,1,0,0,19
23/08/1972,117,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,9
23/08/1972,116,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4
24/08/1972,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1972,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1972,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/1972,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/1972,810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/08/1972,819,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31/08/1972,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1972,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1972,221,0,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,9
01/09/1972,219,0,1,3,21,2,7,1,0,0,0,1,0,0,0,0,0,36
01/09/1972,206,0,0,2,8,2,8,1,0,0,0,1,0,0,0,0,0,22
01/09/1972,220,0,1,3,14,1,1,0,0,0,0,0,0,0,1,0,0,21
01/09/1972,204,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
01/09/1972,203,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
01/09/1972,202,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
01/09/1972,201,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
01/09/1972,225,0,1,4,13,0,6,0,0,0,0,1,0,0,0,0,0,25
01/09/1972,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1972,223,0,1,3,6,0,1,1,0,0,0,0,0,0,0,0,0,12
01/09/1972,222,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,8
05/09/1972,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/1972,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/1972,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1972,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/09/1972,114,0,0,3,2,0,1,3,0,0,2,6,0,1,0,0,0,18
08/09/1972,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
08/09/1972,101,0,0,5,3,3,28,1,0,0,0,1,0,0,12,3,0,56
08/09/1972,104,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,6
08/09/1972,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
08/09/1972,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
08/09/1972,111,0,0,2,1,0,6,3,0,0,0,4,1,0,3,0,0,20
08/09/1972,107,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
08/09/1972,116,0,1,3,0,0,0,0,0,0,1,0,0,1,0,4,0,10
08/09/1972,115,0,0,4,0,0,0,2,0,1,0,3,0,0,4,0,0,14
08/09/1972,117,0,0,2,0,0,4,1,0,0,0,2,0,0,2,0,0,11
12/09/1972,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1972,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1972,819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13/09/1972,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1972,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/1972,204,0,0,8,2,0,1,3,0,0,0,0,0,0,0,1,0,15
15/09/1972,203,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
15/09/1972,202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15/09/1972,201,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5
15/09/1972,225,0,0,7,0,1,1,1,0,0,0,1,0,0,0,2,0,13
15/09/1972,220,0,0,5,2,1,7,2,0,0,0,0,0,0,2,0,0,19
15/09/1972,219,0,1,5,8,0,3,1,0,0,0,3,0,0,3,0,0,24
15/09/1972,206,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,5
15/09/1972,221,0,0,2,0,1,4,0,0,0,0,0,0,0,0,1,0,8
15/09/1972,224,0,1,9,5,2,3,3,0,0,0,3,0,0,0,0,0,26
15/09/1972,223,0,0,7,7,0,3,1,0,0,0,0,0,0,0,0,0,18
15/09/1972,222,0,0,13,3,0,3,1,0,0,0,0,0,0,0,1,0,21
19/09/1972,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/1972,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1972,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1972,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/1972,107,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,6
22/09/1972,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22/09/1972,104,0,0,2,0,1,0,0,0,0,2,1,0,1,0,1,0,8
22/09/1972,101,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,5
22/09/1972,113,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,5
22/09/1972,112,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4
22/09/1972,111,0,0,6,0,1,2,0,0,0,0,6,0,0,2,1,0,18
22/09/1972,116,0,0,1,0,0,0,0,0,1,2,1,1,3,6,2,0,17
22/09/1972,115,0,0,2,1,0,0,1,0,0,0,2,0,1,8,1,0,16
22/09/1972,114,0,0,2,1,0,2,0,0,0,0,2,2,0,0,2,0,11
22/09/1972,117,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,7
26/09/1972,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/1972,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,819,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
27/09/1972,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/09/1972,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/1972,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1972,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/09/1972,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/09/1972,204,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,6
29/09/1972,203,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
29/09/1972,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29/09/1972,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/09/1972,220,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,5
29/09/1972,219,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,6
29/09/1972,225,0,0,0,0,1,2,1,0,0,0,0,1,1,1,3,0,10
29/09/1972,221,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
29/09/1972,224,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3
29/09/1972,223,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3
29/09/1972,222,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,4
03/10/1972,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/1972,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
04/10/1972,703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
04/10/1972,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1972,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1972,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/10/1972,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/10/1972,114,0,0,2,0,0,0,0,0,0,0,5,0,0,3,1,0,11
06/10/1972,113,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3
06/10/1972,101,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4
06/10/1972,104,0,0,0,0,0,1,0,0,0,0,3,0,0,3,1,0,8
06/10/1972,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
06/10/1972,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
06/10/1972,111,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3
06/10/1972,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/10/1972,116,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,8
06/10/1972,117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10/10/1972,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1972,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11/10/1972,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1972,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
12/10/1972,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1972,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
